측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2020-12-10,동작구,0.044,0.01,0.6,0.004,60,39
2020-12-10,마포구,0.053,0.007,0.8,0.005,49,41
2020-12-10,서대문구,0.046,0.008,0.8,0.006,57,27
2020-12-10,서초구,0.046,0.009,0.5,0.004,64,45
2020-12-10,성동구,0.056,0.007,0.7,0.004,54,40
2020-12-10,성북구,0.049,0.006,0.9,0.004,72,41
2020-12-10,송파구,0.047,0.007,0.7,0.005,51,38
2020-12-10,양천구,0.046,0.009,0.8,0.005,69,44
2020-12-10,영등포구,0.045,0.009,0.8,0.005,55,44
2020-12-10,용산구,0.04,0.005,0.7,0.004,58,37
2020-12-10,은평구,0.04,0.011,0.9,0.004,61,46
2020-12-10,종로구,0.047,0.009,0.8,0.004,63,44
2020-12-10,중구,0.05,0.009,0.8,0.004,73,49
2020-12-10,중랑구,0.051,0.005,0.8,0.004,62,38
2020-12-11,강남구,0.047,0.01,1,0.004,93,80
2020-12-11,강동구,0.021,0.008,0.9,0.004,105,80
2020-12-11,강북구,0.032,0.01,0.9,0.004,109,69
2020-12-11,강서구,0.049,0.01,0.7,0.006,114,73
2020-12-11,관악구,0.049,0.01,1,0.004,88,66
2020-12-11,광진구,0.031,0.007,1.1,0.003,91,74
2020-12-11,구로구,0.045,0.01,0.8,0.005,110,87
2020-12-11,금천구,0.044,0.012,0.9,0.004,102,69
2020-12-11,노원구,0.045,0.008,1.1,0.004,110,90
2020-12-11,도봉구,0.035,0.011,1,0.003,99,80
2020-12-11,동대문구,0.046,0.011,1.1,0.004,99,81
2020-12-11,동작구,0.043,0.011,0.9,0.003,111,76
2020-12-11,마포구,0.057,0.008,1.1,0.005,89,72
2020-12-11,서대문구,0.041,0.009,1.1,0.006,88,44
2020-12-11,서초구,0.05,0.009,0.8,0.004,112,86
2020-12-11,성동구,0.054,0.01,1,0.004,96,74
2020-12-11,성북구,0.046,0.007,1.2,0.004,104,70
2020-12-11,송파구,0.051,0.007,1,0.005,90,73
2020-12-11,양천구,0.053,0.008,1.1,0.005,120,75
2020-12-11,영등포구,0.055,0.005,1.2,0.005,101,83
2020-12-11,용산구,0.039,0.007,0.9,0.004,97,64
2020-12-11,은평구,0.035,0.01,1,0.004,94,73
2020-12-11,종로구,0.044,0.012,1.1,0.004,109,75
2020-12-11,중구,0.047,0.011,1,0.004,118,84
2020-12-11,중랑구,0.049,0.008,1,0.004,108,66
2020-12-12,강남구,0.026,0.022,0.6,0.004,46,36
2020-12-12,강동구,0.029,0.019,0.6,0.003,66,45
2020-12-12,강북구,0.018,0.022,0.6,0.004,61,35
2020-12-12,강서구,0.029,0.021,0.4,0.005,60,33
2020-12-12,관악구,0.03,0.02,0.6,0.004,45,28
2020-12-12,광진구,0.019,0.016,0.7,0.002,52,35
2020-12-12,구로구,0.027,0.022,0.5,0.004,55,31
2020-12-12,금천구,0.032,0.021,0.6,0.004,57,36
2020-12-12,노원구,0.029,0.022,0.7,0.004,62,46
2020-12-12,도봉구,0.017,0.025,0.5,0.003,52,38
2020-12-12,동대문구,0.024,0.022,0.6,0.004,49,37
2020-12-12,동작구,0.028,0.021,0.5,0.003,59,35
2020-12-12,마포구,0.033,0.018,0.6,0.004,47,32
2020-12-12,서대문구,0.026,0.02,0.7,0.006,47,23
2020-12-12,서초구,0.027,0.021,0.4,0.004,54,33
2020-12-12,성동구,0.035,0.025,0.6,0.004,48,33
2020-12-12,성북구,0.031,0.017,0.7,0.003,57,31
2020-12-12,송파구,0.034,0.02,0.6,0.005,51,35
2020-12-12,양천구,0.031,0.019,0.6,0.004,61,35
2020-12-12,영등포구,0.03,0.018,0.7,0.004,48,34
2020-12-12,용산구,0.022,0.017,0.5,0.004,52,30
2020-12-12,은평구,0.023,0.022,0.7,0.004,53,35
2020-12-12,종로구,0.022,0.026,0.6,0.004,56,35
2020-12-12,중구,0.027,0.023,0.6,0.004,64,39
2020-12-12,중랑구,0.031,0.018,0.7,0.004,57,33
2020-12-13,강남구,0.027,0.015,0.6,0.003,32,27
2020-12-13,강동구,0.025,0.017,0.5,0.003,42,31
2020-12-13,강북구,0.02,0.018,0.5,0.003,39,24
2020-12-13,강서구,0.031,0.016,0.3,0.004,37,23
2020-12-13,관악구,0.031,0.015,0.5,0.003,30,20
2020-12-13,광진구,0.019,0.012,0.6,0.002,36,27
2020-12-13,구로구,0.029,0.016,0.4,0.004,37,23
2020-12-13,금천구,0.028,0.02,0.5,0.003,37,25
2020-12-13,노원구,0.022,0.023,0.5,0.003,37,29
2020-12-13,도봉구,0.02,0.02,0.4,0.002,34,26
2020-12-13,동대문구,0.026,0.016,0.5,0.003,33,27
2020-12-13,동작구,0.028,0.017,0.5,0.002,38,26
2020-12-13,마포구,0.03,0.016,0.6,0.003,30,21
2020-12-13,서대문구,0.023,0.02,0.5,0.004,26,14
2020-12-13,서초구,0.027,0.017,0.4,0.003,33,24
2020-12-13,성동구,0.034,0.019,0.5,0.003,34,25
2020-12-13,성북구,0.029,0.015,0.8,0.003,38,22
2020-12-13,송파구,0.03,0.017,0.5,0.003,34,24
2020-12-13,양천구,0.033,0.013,0.6,0.004,40,25
2020-12-13,영등포구,0.031,0.014,0.6,0.003,33,24
2020-12-13,용산구,0.024,0.013,0.5,0.003,39,22
2020-12-13,은평구,0.018,0.025,0.6,0.004,30,23
2020-12-13,종로구,0.025,0.02,0.6,0.003,36,25
2020-12-13,중구,0.028,0.018,0.5,0.003,42,27
2020-12-13,중랑구,0.028,0.016,0.5,0.003,38,23
2020-12-14,강남구,0.012,0.021,0.4,0.003,17,11
2020-12-14,강동구,0.013,0.022,0.4,0.002,22,13
2020-12-14,강북구,0.007,0.023,0.3,0.003,22,11
2020-12-14,강서구,0.013,0.022,0.2,0.004,23,10
2020-12-14,관악구,0.017,0.019,0.4,0.003,18,8
2020-12-14,광진구,0.01,0.017,0.4,0.001,19,11
2020-12-14,구로구,0.014,0.022,0.3,0.004,24,5
2020-12-14,금천구,0.016,0.022,0.4,0.003,25,12
2020-12-14,노원구,0.011,0.022,0.3,0.003,21,13
2020-12-14,도봉구,0.005,0.027,0.3,0.002,15,10
2020-12-14,동대문구,0.01,0.022,0.4,0.002,18,12
2020-12-14,동작구,0.015,0.02,0.3,0.002,26,12
2020-12-14,마포구,0.017,0.016,0.4,0.003,18,7
2020-12-14,서대문구,0.011,0.022,0.3,0.004,15,8
2020-12-14,서초구,0.015,0.022,0.2,0.003,21,7
2020-12-14,성동구,0.018,0.025,0.3,0.003,16,10
2020-12-14,성북구,0.015,0.02,0.6,0.003,24,8
2020-12-14,송파구,0.018,0.021,0.4,0.003,20,11
2020-12-14,양천구,0.015,0.019,0.4,0.003,25,12
2020-12-14,영등포구,0.015,0.018,0.4,0.003,19,10
2020-12-14,용산구,0.012,0.017,0.3,0.003,32,10
2020-12-14,은평구,0.012,0.024,0.5,0.004,18,9
2020-12-14,종로구,0.012,0.023,0.4,0.003,23,12
2020-12-14,중구,0.012,0.022,0.4,0.002,29,12
2020-12-14,중랑구,0.017,0.019,0.4,0.003,19,10
2020-12-15,강남구,0.014,0.022,0.4,0.004,15,10
2020-12-15,강동구,0.015,0.022,0.4,0.003,19,12
2020-12-15,강북구,0.008,0.023,0.3,0.004,19,10
2020-12-15,강서구,0.015,0.022,0.2,0.004,18,9
2020-12-15,관악구,0.019,0.019,0.4,0.004,15,7
2020-12-15,광진구,0.013,0.017,0.4,0.001,16,10
2020-12-15,구로구,0.016,0.021,0.3,0.004,21,4
2020-12-15,금천구,0.009,0.022,0.4,0.003,20,11
2020-12-15,노원구,0.011,0.026,0.4,0.003,18,11
2020-12-15,도봉구,0.006,0.028,0.3,0.002,10,9
2020-12-15,동대문구,0.013,0.022,0.4,0.003,16,10
2020-12-15,동작구,0.016,0.02,0.3,0.003,23,4
2020-12-15,마포구,0.019,0.016,0.4,0.003,17,8
2020-12-15,서대문구,0.014,0.021,0.3,0.005,12,7
2020-12-15,서초구,0.018,0.021,0.2,0.004,18,6
2020-12-15,성동구,0.02,0.024,0.4,0.003,16,9
2020-12-15,성북구,0.018,0.019,0.7,0.004,20,6
2020-12-15,송파구,0.019,0.021,0.4,0.003,17,8
2020-12-15,양천구,0.019,0.018,0.4,0.003,22,10
2020-12-15,영등포구,0.018,0.018,0.4,0.003,17,9
2020-12-15,용산구,0.015,0.016,0.4,0.003,24,8
2020-12-15,은평구,0.014,0.023,0.6,0.004,16,8
2020-12-15,종로구,0.014,0.023,0.4,0.004,19,11
2020-12-15,중구,0.013,0.023,0.4,0.003,28,12
2020-12-15,중랑구,0.019,0.019,0.4,0.004,16,8
2020-12-16,강남구,0.017,0.02,0.4,0.004,18,12
2020-12-16,강동구,0.02,0.019,0.4,0.003,25,15
2020-12-16,강북구,0.012,0.021,0.4,0.004,26,13
2020-12-16,강서구,0.02,0.017,0.3,0.004,23,13
2020-12-16,관악구,0.022,0.017,0.4,0.004,17,9
2020-12-16,광진구,0.014,0.017,0.4,0.001,20,12
2020-12-16,구로구,0.019,0.02,0.3,0.004,24,7
2020-12-16,금천구,0.021,0.019,0.4,0.003,23,14
2020-12-16,노원구,0.016,0.022,0.4,0.003,25,16
2020-12-16,도봉구,0.013,0.023,0.3,0.002,15,11
2020-12-16,동대문구,0.014,0.021,0.4,0.003,19,12
2020-12-16,동작구,0.019,0.019,0.4,0.003,22,13
2020-12-16,마포구,0.021,0.016,0.5,0.003,19,11
2020-12-16,서대문구,0.016,0.02,0.4,0.005,16,11
2020-12-16,서초구,0.018,0.021,0.3,0.004,20,7
2020-12-16,성동구,0.023,0.023,0.4,0.004,19,11
2020-12-16,성북구,0.02,0.018,0.7,0.004,23,9
2020-12-16,송파구,0.022,0.02,0.5,0.003,20,11
2020-12-16,양천구,0.023,0.016,0.5,0.004,25,13
2020-12-16,영등포구,0.02,0.017,0.5,0.003,18,11
2020-12-16,용산구,0.017,0.015,0.4,0.003,31,10
2020-12-16,은평구,0.014,0.023,0.6,0.004,20,10
2020-12-16,종로구,0.016,0.02,0.4,0.003,22,13
2020-12-16,중구,0.016,0.02,0.4,0.003,28,14
2020-12-16,중랑구,0.02,0.018,0.4,0.004,20,11
2020-12-17,강남구,0.034,0.011,0.6,0.003,26,18
2020-12-17,강동구,0.04,0.009,0.6,0.003,36,23
2020-12-17,강북구,0.028,0.012,0.6,0.003,31,18
2020-12-17,강서구,0.034,0.011,0.3,0.004,29,15
2020-12-17,관악구,0.04,0.009,0.6,0.004,22,13
2020-12-17,광진구,0.031,0.007,0.7,0.001,28,18
2020-12-17,구로구,0.035,0.011,0.5,0.005,28,12
2020-12-17,금천구,0.037,0.01,0.7,0.004,32,17
2020-12-17,노원구,0.034,0.011,0.7,0.004,31,22
2020-12-17,도봉구,0.031,0.013,0.5,0.002,22,17
2020-12-17,동대문구,0.037,0.009,0.6,0.003,27,19
2020-12-17,동작구,0.036,0.01,0.5,0.003,29,18
2020-12-17,마포구,0.04,0.008,0.6,0.003,24,17
2020-12-17,서대문구,0.033,0.01,0.7,0.007,20,17
2020-12-17,서초구,0.037,0.01,0.4,0.004,25,13
2020-12-17,성동구,0.041,0.01,0.6,0.003,25,16
2020-12-17,성북구,0.039,0.009,0.7,0.004,28,16
2020-12-17,송파구,0.038,0.01,0.6,0.004,28,18
2020-12-17,양천구,0.039,0.009,0.6,0.004,31,18
2020-12-17,영등포구,0.035,0.009,0.6,0.004,24,15
2020-12-17,용산구,0.03,0.008,0.5,0.003,36,14
2020-12-17,은평구,0.027,0.013,0.7,0.004,21,13
2020-12-17,종로구,0.035,0.013,0.6,0.004,30,20
2020-12-17,중구,0.035,0.01,0.6,0.003,32,18
2020-12-17,중랑구,0.037,0.01,0.6,0.004,28,14
2020-12-18,강남구,0.031,0.012,0.6,0.004,31,24
2020-12-18,강동구,0.03,0.013,0.5,0.003,39,28
2020-12-18,강북구,0.029,0.015,0.6,0.004,40,23
2020-12-18,강서구,0.031,0.015,0.3,0.004,34,20
2020-12-18,관악구,0.036,0.013,0.6,0.004,27,18
2020-12-18,광진구,0.025,0.011,0.6,0.001,31,24
2020-12-18,구로구,0.031,0.015,0.4,0.004,33,17
2020-12-18,금천구,0.032,0.013,0.6,0.003,34,24
2020-12-18,노원구,0.026,0.019,0.5,0.004,37,26
2020-12-18,도봉구,0.024,0.017,0.4,0.002,30,23
2020-12-18,동대문구,0.031,0.014,0.6,0.004,30,25
2020-12-18,동작구,0.033,0.013,0.5,0.003,34,24
2020-12-18,마포구,0.035,0.011,0.6,0.004,28,22
2020-12-18,서대문구,0.03,0.014,0.5,0.005,28,23
2020-12-18,서초구,0.032,0.014,0.4,0.004,34,20
2020-12-18,성동구,0.038,0.015,0.5,0.004,30,22
2020-12-18,성북구,0.033,0.013,0.6,0.004,34,19
2020-12-18,송파구,0.036,0.012,0.6,0.004,30,22
2020-12-18,양천구,0.035,0.012,0.6,0.004,34,22
2020-12-18,영등포구,0.034,0.011,0.6,0.004,30,21
2020-12-18,용산구,0.029,0.01,0.5,0.004,41,18
2020-12-18,은평구,0.027,0.016,0.7,0.004,34,22
2020-12-18,종로구,0.03,0.014,0.6,0.004,36,24
2020-12-18,중구,0.031,0.014,0.6,0.003,37,23
2020-12-18,중랑구,0.032,0.012,0.5,0.004,34,20
2020-12-19,강남구,0.018,0.019,0.4,0.003,22,13
2020-12-19,강동구,0.018,0.021,0.4,0.003,28,15
2020-12-19,강북구,0.014,0.019,0.4,0.004,29,13
2020-12-19,강서구,0.017,0.021,0.3,0.004,26,12
2020-12-19,관악구,0.023,0.016,0.5,0.004,22,10
2020-12-19,광진구,0.015,0.016,0.5,0.001,22,12
2020-12-19,구로구,0.02,0.02,0.3,0.004,27,7
2020-12-19,금천구,0.023,0.017,0.5,0.003,30,15
2020-12-19,노원구,0.012,0.027,0.4,0.003,24,14
2020-12-19,도봉구,0.012,0.025,0.3,0.002,17,11
2020-12-19,동대문구,0.018,0.021,0.4,0.003,22,13
2020-12-19,동작구,0.022,0.016,0.4,0.003,30,14
2020-12-19,마포구,0.023,0.014,0.5,0.003,24,13
2020-12-19,서대문구,0.015,0.021,0.4,0.004,19,13
2020-12-19,서초구,0.021,0.018,0.3,0.004,25,10
2020-12-19,성동구,0.025,0.021,0.4,0.003,22,12
2020-12-19,성북구,0.02,0.018,0.4,0.004,21,8
2020-12-19,송파구,0.023,0.019,0.5,0.003,24,12
2020-12-19,양천구,0.021,0.017,0.4,0.003,28,13
2020-12-19,영등포구,0.021,0.015,0.5,0.003,23,11
2020-12-19,용산구,0.017,0.016,0.4,0.003,35,11
2020-12-19,은평구,0.014,0.024,0.6,0.004,24,11
2020-12-19,종로구,0.014,0.024,0.4,0.003,27,14
2020-12-19,중구,0.015,0.021,0.4,0.003,29,14
2020-12-19,중랑구,0.02,0.018,0.4,0.004,22,10
2020-12-20,강남구,0.023,0.019,0.5,0.004,21,16
2020-12-20,강동구,0.025,0.018,0.5,0.003,29,20
2020-12-20,강북구,0.018,0.019,0.5,0.004,29,16
2020-12-20,강서구,0.021,0.022,0.3,0.005,25,14
2020-12-20,관악구,0.031,0.015,0.5,0.004,22,13
2020-12-20,광진구,0.02,0.015,0.6,0.001,23,16
2020-12-20,구로구,0.025,0.02,0.4,0.004,25,9
2020-12-20,금천구,0.029,0.017,0.5,0.004,29,17
2020-12-20,노원구,0.023,0.021,0.5,0.004,28,20
2020-12-20,도봉구,0.019,0.022,0.4,0.003,21,15
2020-12-20,동대문구,0.025,0.02,0.5,0.004,22,17
2020-12-20,동작구,0.029,0.016,0.5,0.003,28,17
2020-12-20,마포구,0.028,0.016,0.5,0.004,23,14
2020-12-20,서대문구,0.023,0.019,0.7,0.007,19,16
2020-12-20,서초구,0.026,0.019,0.4,0.004,22,14
2020-12-20,성동구,0.028,0.023,0.5,0.003,22,14
2020-12-20,성북구,0.027,0.016,0.5,0.004,20,12
2020-12-20,송파구,0.028,0.019,0.5,0.004,24,15
2020-12-20,양천구,0.028,0.017,0.5,0.004,27,15
2020-12-20,영등포구,0.024,0.018,0.5,0.004,22,14
2020-12-20,용산구,0.021,0.015,0.4,0.003,34,13
2020-12-20,은평구,0.018,0.023,0.7,0.004,21,12
2020-12-20,종로구,0.02,0.023,0.5,0.004,27,16
2020-12-20,중구,0.023,0.02,0.5,0.003,29,17
2020-12-20,중랑구,0.026,0.017,0.5,0.004,25,14
2020-12-21,강남구,0.048,0.006,0.7,0.004,34,29
2020-12-21,강동구,0.047,0.006,0.7,0.003,45,33
2020-12-21,강북구,0.039,0.008,0.7,0.004,41,26
2020-12-21,강서구,0.055,0.006,0.6,0.006,43,27
2020-12-21,관악구,0.059,0.003,0.9,0.004,32,22
2020-12-21,광진구,0.04,0.004,0.9,0.001,35,27
2020-12-21,구로구,0.051,0.006,0.7,0.005,43,28
2020-12-21,금천구,0.051,0.006,0.8,0.004,39,27
2020-12-21,노원구,0.047,0.008,0.9,0.004,41,31
2020-12-21,도봉구,0.038,0.009,0.6,0.002,37,28
2020-12-21,동대문구,0.05,0.007,0.8,0.004,34,29
2020-12-21,동작구,0.053,0.006,0.7,0.003,40,28
2020-12-21,마포구,0.06,0.005,0.9,0.004,32,27
2020-12-21,서대문구,0.047,0.007,1,0.007,33,28
2020-12-21,서초구,0.054,0.006,0.7,0.004,39,27
2020-12-21,성동구,0.054,0.006,0.8,0.004,34,25
2020-12-21,성북구,0.051,0.006,0.9,0.004,38,25
2020-12-21,송파구,0.052,0.006,0.8,0.004,35,26
2020-12-21,양천구,0.064,0.005,1,0.004,44,30
2020-12-21,영등포구,0.054,0.004,0.9,0.004,35,27
2020-12-21,용산구,0.042,0.005,0.6,0.004,43,23
2020-12-21,은평구,0.04,0.008,0.8,0.004,31,23
2020-12-21,종로구,0.05,0.006,0.9,0.004,42,29
2020-12-21,중구,0.053,0.006,0.8,0.004,43,29
2020-12-21,중랑구,0.05,0.006,0.7,0.004,36,23
2020-12-22,강남구,0.048,0.006,0.8,0.004,46,39
2020-12-22,강동구,0.051,0.007,0.7,0.003,59,45
2020-12-22,강북구,0.043,0.01,0.8,0.004,53,36
2020-12-22,강서구,0.054,0.01,0.5,0.006,53,34
2020-12-22,관악구,0.056,0.007,0.8,0.004,42,31
2020-12-22,광진구,0.042,0.006,1,0.002,45,37
2020-12-22,구로구,0.048,0.01,0.6,0.005,53,39
2020-12-22,금천구,0.05,0.009,0.8,0.004,52,40
2020-12-22,노원구,0.053,0.008,1,0.005,53,41
2020-12-22,도봉구,0.04,0.012,0.7,0.003,45,38
2020-12-22,동대문구,0.054,0.009,1,0.004,46,40
2020-12-22,동작구,0.05,0.01,0.7,0.003,49,38
2020-12-22,마포구,0.06,0.008,0.9,0.005,39,38
2020-12-22,서대문구,0.05,0.01,1,0.007,45,40
2020-12-22,서초구,0.054,0.008,0.7,0.004,54,39
2020-12-22,성동구,0.056,0.011,0.9,0.004,46,35
2020-12-22,성북구,0.052,0.008,0.9,0.004,52,36
2020-12-22,송파구,0.054,0.007,0.8,0.005,43,34
2020-12-22,양천구,0.057,0.007,0.9,0.005,54,39
2020-12-22,영등포구,0.054,0.007,0.9,0.005,47,39
2020-12-22,용산구,0.046,0.006,0.7,0.004,56,32
2020-12-22,은평구,0.039,0.011,0.6,0.005,44,36
2020-12-22,종로구,0.053,0.01,1,0.004,56,39
2020-12-22,중구,0.057,0.009,0.9,0.004,58,40
2020-12-22,중랑구,0.053,0.008,0.9,0.004,51,33
2020-12-23,강남구,0.046,0.012,0.8,0.004,61,53
2020-12-23,강동구,0.044,0.018,0.7,0.004,92,71
2020-12-23,강북구,0.048,0.011,0.8,0.005,72,49
2020-12-23,강서구,0.052,0.014,0.5,0.004,67,45
2020-12-23,관악구,0.056,0.013,0.9,0.004,56,41
2020-12-23,광진구,0.042,0.008,1,0.002,61,51
2020-12-23,구로구,0.046,0.014,0.7,0.005,68,51
2020-12-23,금천구,0.046,0.016,0.8,0.004,67,51
2020-12-23,노원구,0.059,0.008,1.1,0.005,70,53
2020-12-23,도봉구,0.044,0.012,0.7,0.003,63,53
2020-12-23,동대문구,0.053,0.012,1,0.005,63,54
2020-12-23,동작구,0.05,0.016,0.8,0.003,67,51
2020-12-23,마포구,0.063,0.008,1,0.005,53,49
2020-12-23,서대문구,0.048,0.013,0.9,0.005,59,53
2020-12-23,서초구,0.055,0.01,0.7,0.004,74,54
2020-12-23,성동구,0.059,0.011,0.9,0.005,63,49
2020-12-23,성북구,0.054,0.008,1.1,0.004,72,47
2020-12-23,송파구,0.049,0.013,0.8,0.005,56,45
2020-12-23,양천구,0.054,0.011,0.8,0.004,68,49
2020-12-23,영등포구,0.053,0.011,1,0.005,61,51
2020-12-23,용산구,0.045,0.01,0.8,0.004,71,43
2020-12-23,은평구,0.038,0.016,0.7,0.004,64,49
2020-12-23,종로구,0.054,0.013,1.1,0.004,72,51
2020-12-23,중구,0.057,0.012,0.9,0.005,75,52
2020-12-23,중랑구,0.053,0.009,0.9,0.004,70,46
2020-12-24,강남구,0.027,0.022,0.6,0.004,56,42
2020-12-24,강동구,0.03,0.019,0.6,0.003,70,48
2020-12-24,강북구,0.015,0.028,0.5,0.005,72,42
2020-12-24,강서구,0.03,0.02,0.4,0.005,67,39
2020-12-24,관악구,0.033,0.018,0.6,0.004,55,31
2020-12-24,광진구,0.025,0.016,0.7,0.002,58,39
2020-12-24,구로구,0.029,0.021,0.4,0.004,64,38
2020-12-24,금천구,0.032,0.021,0.7,0.004,63,38
2020-12-24,노원구,0.025,0.027,0.6,0.004,72,47
2020-12-24,도봉구,0.01,0.034,0.4,0.003,62,44
2020-12-24,동대문구,0.027,0.022,0.6,0.004,59,43
2020-12-24,동작구,0.026,0.024,0.5,0.003,63,39
2020-12-24,마포구,0.037,0.015,0.6,0.004,53,39
2020-12-24,서대문구,0.027,0.02,0.7,0.005,56,44
2020-12-24,서초구,0.025,0.024,0.4,0.004,70,40
2020-12-24,성동구,0.037,0.023,0.6,0.004,57,38
2020-12-24,성북구,0.028,0.019,0.7,0.003,67,38
2020-12-24,송파구,0.032,0.02,0.6,0.004,57,38
2020-12-24,양천구,0.034,0.015,0.7,0.004,65,40
2020-12-24,영등포구,0.03,0.018,0.6,0.004,56,39
2020-12-24,용산구,0.027,0.015,0.5,0.004,60,33
2020-12-24,은평구,0.024,0.023,0.6,0.004,65,44
2020-12-24,종로구,0.024,0.024,0.6,0.004,67,39
2020-12-24,중구,0.03,0.021,0.6,0.004,71,42
2020-12-24,중랑구,0.032,0.019,0.6,0.004,65,36
2020-12-25,강남구,0.019,0.023,0.5,0.004,23,15
2020-12-25,강동구,0.02,0.023,0.4,0.003,29,17
2020-12-25,강북구,0.013,0.023,0.5,0.004,33,17
2020-12-25,강서구,0.026,0.019,0.3,0.005,30,15
2020-12-25,관악구,0.028,0.018,0.5,0.004,24,12
2020-12-25,광진구,0.017,0.018,0.4,0.003,25,15
2020-12-25,구로구,0.025,0.021,0.4,0.005,27,10
2020-12-25,금천구,0.026,0.02,0.5,0.004,29,16
2020-12-25,노원구,0.022,0.024,0.5,0.004,30,19
2020-12-25,도봉구,0.01,0.03,0.3,0.003,21,13
2020-12-25,동대문구,0.02,0.023,0.5,0.004,24,16
2020-12-25,동작구,0.022,0.022,0.4,0.003,28,15
2020-12-25,마포구,0.027,0.016,0.5,0.004,26,13
2020-12-25,서대문구,0.022,0.02,0.7,0.006,22,15
2020-12-25,서초구,0.022,0.022,0.3,0.004,24,12
2020-12-25,성동구,0.025,0.026,0.4,0.003,24,14
2020-12-25,성북구,0.023,0.02,0.5,0.004,24,12
2020-12-25,송파구,0.023,0.024,0.5,0.004,27,15
2020-12-25,양천구,0.027,0.016,0.5,0.004,29,16
2020-12-25,영등포구,0.024,0.019,0.5,0.004,25,14
2020-12-25,용산구,0.019,0.017,0.4,0.004,38,13
2020-12-25,은평구,0.018,0.024,0.5,0.004,25,14
2020-12-25,종로구,0.019,0.025,0.5,0.004,30,16
2020-12-25,중구,0.021,0.023,0.4,0.004,31,15
2020-12-25,중랑구,0.024,0.02,0.5,0.004,26,13
2020-12-26,강남구,0.04,0.009,0.7,0.004,46,30
2020-12-26,강동구,0.047,0.008,0.8,0.004,60,37
2020-12-26,강북구,0.04,0.009,0.8,0.004,60,33
2020-12-26,강서구,0.042,0.013,0.5,0.005,59,30
2020-12-26,관악구,0.05,0.009,0.8,0.004,50,27
2020-12-26,광진구,0.037,0.006,0.8,0.003,48,30
2020-12-26,구로구,0.04,0.013,0.6,0.005,60,30
2020-12-26,금천구,0.043,0.011,0.8,0.004,60,34
2020-12-26,노원구,0.044,0.01,0.9,0.005,53,32
2020-12-26,도봉구,0.032,0.014,0.6,0.003,48,31
2020-12-26,동대문구,0.049,0.009,0.9,0.005,48,33
2020-12-26,동작구,0.047,0.01,0.7,0.003,55,32
2020-12-26,마포구,0.054,0.008,0.9,0.004,47,30
2020-12-26,서대문구,0.041,0.009,1,0.007,47,33
2020-12-26,서초구,0.047,0.008,0.6,0.004,57,30
2020-12-26,성동구,0.047,0.011,0.7,0.004,45,27
2020-12-26,성북구,0.05,0.008,1.1,0.004,56,30
2020-12-26,송파구,0.043,0.009,0.7,0.004,46,28
2020-12-26,양천구,0.044,0.01,0.8,0.005,60,32
2020-12-26,영등포구,0.045,0.009,0.8,0.004,50,30
2020-12-26,용산구,0.037,0.007,0.6,0.004,60,25
2020-12-26,은평구,0.033,0.012,0.7,0.004,55,29
2020-12-26,종로구,0.046,0.009,0.9,0.004,58,31
2020-12-26,중구,0.048,0.009,0.8,0.004,60,30
2020-12-26,중랑구,0.048,0.007,0.9,0.004,53,28
2020-12-27,강남구,0.035,0.012,0.7,0.004,57,45
2020-12-27,강동구,0.035,0.012,0.7,0.003,73,51
2020-12-27,강북구,0.035,0.011,0.8,0.005,72,41
2020-12-27,강서구,0.045,0.012,0.4,0.004,64,37
2020-12-27,관악구,0.048,0.011,0.8,0.004,54,33
2020-12-27,광진구,0.031,0.01,0.7,0.003,61,42
2020-12-27,구로구,0.041,0.013,0.6,0.004,65,42
2020-12-27,금천구,0.041,0.016,0.7,0.004,63,41
2020-12-27,노원구,0.04,0.014,0.8,0.005,65,41
2020-12-27,도봉구,0.029,0.017,0.6,0.003,61,42
2020-12-27,동대문구,0.04,0.011,0.8,0.004,59,44
2020-12-27,동작구,0.044,0.012,0.7,0.003,64,42
2020-12-27,마포구,0.049,0.01,0.8,0.004,55,40
2020-12-27,서대문구,0.033,0.018,0.8,0.005,56,43
2020-12-27,서초구,0.039,0.012,0.6,0.004,69,44
2020-12-27,성동구,0.044,0.016,0.8,0.004,59,40
2020-12-27,성북구,0.04,0.01,0.9,0.003,63,41
2020-12-27,송파구,0.038,0.013,0.7,0.004,62,44
2020-12-27,양천구,0.046,0.01,0.8,0.004,67,41
2020-12-27,영등포구,0.044,0.01,0.8,0.004,60,41
2020-12-27,용산구,0.034,0.01,0.6,0.004,66,38
2020-12-27,은평구,0.023,0.025,0.7,0.004,62,41
2020-12-27,종로구,0.04,0.013,0.8,0.004,70,42
2020-12-27,중구,0.044,0.011,0.8,0.004,75,44
2020-12-27,중랑구,0.036,0.013,0.7,0.004,63,35
2020-12-28,강남구,0.048,0.007,0.8,0.004,55,46
2020-12-28,강동구,0.048,0.007,0.7,0.003,73,53
2020-12-28,강북구,0.044,0.007,0.8,0.005,63,40
2020-12-28,강서구,0.05,0.007,0.5,0.005,63,40
2020-12-28,관악구,0.054,0.006,0.7,0.004,50,33
2020-12-28,광진구,0.041,0.005,0.9,0.004,59,43
2020-12-28,구로구,0.046,0.008,0.6,0.004,61,43
2020-12-28,금천구,0.048,0.007,0.7,0.004,59,41
